Location,Sequence Number,SSID,MAC Address,RSSI value
CEP105,1,Attendance,34:15:93:5C:E7:93,-63
CEP105,1,DAIICT_STAFF,34:15:93:5C:E7:90,-64
CEP105,1,DAIICT_Student,34:15:93:5C:E7:91,-64
CEP105,1,DA_Public,34:15:93:5C:E7:92,-64
CEP105,1,ESP_9453FB,36:94:54:94:53:FB,-77
CEP105,1,ESP_945422,36:94:54:94:54:22,-80
CEP105,1,ESP_8A3238,36:94:54:8A:32:38,-81
CEP105,1,DAIICT_STAFF,70:47:77:68:BE:60,-81
CEP105,1,DAIICT_Student,70:47:77:68:BE:61,-81
CEP105,1,Attendance,78:9F:6A:7B:DC:A3,-81
CEP105,1,DAIICT_STAFF,78:9F:6A:7B:DC:A0,-81
CEP105,1,DAIICT_Student,78:9F:6A:7B:DC:A1,-81
CEP105,1,ESP_6A8C22,52:02:91:6A:8C:22,-82
CEP105,1,SRL_24*7*365,50:3D:D1:40:FE:6F,-82
CEP105,1,DA_Public,78:9F:6A:7B:DC:A2,-82
CEP105,1,HP-Print-79-LaserJet Pro M202dw,4C:D5:77:21:21:79,-83
CEP105,1,DA_Public,70:47:77:68:BE:62,-83
CEP105,1,Galaxy A55,2A:1D:BF:79:B6:54,-84
CEP105,1,c2slab.daiict.ac.in,1C:CE:51:7B:33:17,-85
CEP105,1,Attendance,B0:7C:51:51:C7:A3,-87
CEP105,1,DAIICT_STAFF,B0:7C:51:51:C7:A0,-87
CEP105,1,DAIICT_Student,B0:7C:51:51:C7:A1,-87
CEP105,1,Galaxy A35 5G 73D6,FA:62:BB:15:48:66,-88
CEP105,1,DAIICT_Student,C8:A6:08:45:29:D1,-88
CEP105,1,DA_Public,C8:A6:08:45:29:D2,-88
CEP105,1,DA_Public,B0:7C:51:51:C7:A2,-89
CEP105,1,Attendance,C8:A6:08:45:29:D3,-89
CEP105,2,Attendance,34:15:93:5C:E7:93,-60
CEP105,2,DAIICT_STAFF,34:15:93:5C:E7:90,-61
CEP105,2,DAIICT_Student,34:15:93:5C:E7:91,-61
CEP105,2,DA_Public,34:15:93:5C:E7:92,-61
CEP105,2,DAIICT_STAFF,78:9F:6A:7B:DC:A0,-76
CEP105,2,DAIICT_Student,78:9F:6A:7B:DC:A1,-76
CEP105,2,DA_Public,78:9F:6A:7B:DC:A2,-76
CEP105,2,Attendance,78:9F:6A:7B:DC:A3,-76
CEP105,2,SRL_24*7*365,50:3D:D1:40:FE:6F,-80
CEP105,2,DAIICT_STAFF,B0:7C:51:51:D6:20,-84
CEP105,2,DAIICT_Student,B0:7C:51:51:D6:21,-85
CEP105,2,DA_Public,B0:7C:51:51:D6:22,-85
CEP105,2,Attendance,B0:7C:51:51:D6:23,-85
CEP105,2,DAIICT_Student,B0:7C:51:51:C7:A1,-86
CEP105,2,HP-Print-79-LaserJet Pro M202dw,4C:D5:77:21:21:79,-87
CEP105,2,DA_Public,B0:7C:51:51:C7:A2,-87
CEP105,2,ESP_8A3238,36:94:54:8A:32:38,-87
CEP105,2,ESP_945422,36:94:54:94:54:22,-87
CEP105,2,DAIICT_STAFF,B0:7C:51:51:C7:A0,-88
CEP105,2,Attendance,B0:7C:51:51:C7:A3,-88
CEP105,2,Attendance,70:47:77:68:BE:63,-88
CEP105,2,AndroidAP_6912,96:C6:12:9B:E7:4D,-89
CEP105,2,ESP_6A8C22,52:02:91:6A:8C:22,-90
CEP105,3,Attendance,34:15:93:5C:E7:93,-56
CEP105,3,DAIICT_STAFF,34:15:93:5C:E7:90,-57
CEP105,3,DA_Public,34:15:93:5C:E7:92,-57
CEP105,3,DAIICT_Student,34:15:93:5C:E7:91,-57
CEP105,3,DAIICT_STAFF,78:9F:6A:7B:DC:A0,-73
CEP105,3,DAIICT_Student,78:9F:6A:7B:DC:A1,-73
CEP105,3,DA_Public,78:9F:6A:7B:DC:A2,-73
CEP105,3,Attendance,78:9F:6A:7B:DC:A3,-73
CEP105,3,ESP_945422,36:94:54:94:54:22,-85
CEP105,3,HP-Print-79-LaserJet Pro M202dw,4C:D5:77:21:21:79,-86
CEP105,3,DAIICT_STAFF,C8:A6:08:45:29:D0,-89
CEP105,3,Attendance,C8:A6:08:45:29:D3,-89
CEP105,3,Galaxy A35 5G 73D6,FA:62:BB:15:48:66,-90
CEP105,3,DA_Public,C8:A6:08:45:29:D2,-90
CEP105,4,DAIICT_STAFF,34:15:93:5C:E7:90,-59
CEP105,4,DAIICT_Student,34:15:93:5C:E7:91,-59
CEP105,4,DA_Public,34:15:93:5C:E7:92,-59
CEP105,4,Attendance,34:15:93:5C:E7:93,-60
CEP105,4,DAIICT_STAFF,78:9F:6A:7B:DC:A0,-77
CEP105,4,DA_Public,78:9F:6A:7B:DC:A2,-77
CEP105,4,Attendance,78:9F:6A:7B:DC:A3,-77
CEP105,4,DAIICT_Student,78:9F:6A:7B:DC:A1,-78
CEP105,4,HP-Print-79-LaserJet Pro M202dw,4C:D5:77:21:21:79,-80
CEP105,4,SRL_24*7*365,50:3D:D1:40:FE:6F,-85
CEP105,4,Attendance,70:47:77:68:BE:63,-89
CEP105,4,Attendance,C8:A6:08:45:29:D3,-89
CEP105,4,DA_Public,C8:A6:08:45:29:D2,-89
CEP105,4,DAIICT_STAFF,C8:A6:08:45:29:D0,-89
CEP105,5,Attendance,34:15:93:5C:E7:93,-65
CEP105,5,DA_Public,34:15:93:5C:E7:92,-65
CEP105,5,DAIICT_STAFF,34:15:93:5C:E7:90,-66
CEP105,5,DAIICT_Student,34:15:93:5C:E7:91,-66
CEP105,5,DAIICT_STAFF,78:9F:6A:7B:DC:A0,-79
CEP105,5,DAIICT_Student,78:9F:6A:7B:DC:A1,-79
CEP105,5,DA_Public,78:9F:6A:7B:DC:A2,-79
CEP105,5,Attendance,78:9F:6A:7B:DC:A3,-79
CEP105,5,SRL_24*7*365,50:3D:D1:40:FE:6F,-85
CEP105,5,HP-Print-79-LaserJet Pro M202dw,4C:D5:77:21:21:79,-86
CEP105,5,ESP_9453FB,36:94:54:94:53:FB,-90
CEP105,6,Attendance,34:15:93:5C:E7:93,-64
CEP105,6,HP-Print-79-LaserJet Pro M202dw,4C:D5:77:21:21:79,-65
CEP105,6,DAIICT_STAFF,34:15:93:5C:E7:90,-65
CEP105,6,DAIICT_Student,34:15:93:5C:E7:91,-65
CEP105,6,DA_Public,34:15:93:5C:E7:92,-65
CEP105,6,DAIICT_STAFF,78:9F:6A:7B:DC:A0,-84
CEP105,6,DAIICT_Student,78:9F:6A:7B:DC:A1,-84
CEP105,6,DA_Public,78:9F:6A:7B:DC:A2,-84
CEP105,6,Attendance,78:9F:6A:7B:DC:A3,-85
CEP105,6,DAIICT_STAFF,70:47:77:68:BE:60,-87
CEP105,6,DA_Public,70:47:77:68:BE:62,-87
CEP105,6,SRL_24*7*365,50:3D:D1:40:FE:6F,-89
CEP105,6,vivo T4 5G,D2:42:A4:94:44:17,-90
CEP105,7,DAIICT_STAFF,34:15:93:5C:E7:90,-65
CEP105,7,Attendance,34:15:93:5C:E7:93,-65
CEP105,7,DAIICT_Student,34:15:93:5C:E7:91,-65
CEP105,7,DA_Public,34:15:93:5C:E7:92,-65
CEP105,7,HP-Print-79-LaserJet Pro M202dw,4C:D5:77:21:21:79,-70
CEP105,7,DAIICT_STAFF,78:9F:6A:7B:DC:A0,-82
CEP105,7,DAIICT_Student,78:9F:6A:7B:DC:A1,-82
CEP105,7,Attendance,78:9F:6A:7B:DC:A3,-82
CEP105,7,SRL_24*7*365,50:3D:D1:40:FE:6F,-83
CEP105,7,DA_Public,78:9F:6A:7B:DC:A2,-83
CEP105,7,DAIICT_Student,70:47:77:68:BE:61,-87
CEP105,7,ESP_945422,36:94:54:94:54:22,-88
CEP105,7,ESP_9453FB,36:94:54:94:53:FB,-90
CEP105,8,Attendance,34:15:93:5C:E7:93,-52
CEP105,8,DAIICT_STAFF,34:15:93:5C:E7:90,-53
CEP105,8,DA_Public,34:15:93:5C:E7:92,-53
CEP105,8,DAIICT_Student,34:15:93:5C:E7:91,-55
CEP105,8,HP-Print-79-LaserJet Pro M202dw,4C:D5:77:21:21:79,-81
CEP105,8,SRL_24*7*365,50:3D:D1:40:FE:6F,-81
CEP105,8,ESP_6A8C22,52:02:91:6A:8C:22,-86
CEP105,8,DAIICT_Student,78:9F:6A:7B:DC:A1,-87
CEP105,8,ESP_9453FB,36:94:54:94:53:FB,-88
CEP105,8,DAIICT_STAFF,78:9F:6A:7B:DC:A0,-88
CEP105,8,Attendance,78:9F:6A:7B:DC:A3,-88
CEP105,8,Galaxy A35 5G 73D6,FA:62:BB:15:48:66,-89
CEP105,8,ESP_8A3238,36:94:54:8A:32:38,-90
CEP105,8,DAIICT_Student,70:47:77:68:BE:61,-90
CEP105,9,Attendance,34:15:93:5C:E7:93,-53
CEP105,9,DAIICT_Student,34:15:93:5C:E7:91,-54
CEP105,9,DA_Public,34:15:93:5C:E7:92,-55
CEP105,9,DAIICT_STAFF,34:15:93:5C:E7:90,-56
CEP105,9,DA_Public,B0:7C:51:51:D6:22,-79
CEP105,9,DAIICT_STAFF,B0:7C:51:51:D6:20,-80
CEP105,9,DAIICT_Student,B0:7C:51:51:D6:21,-80
CEP105,9,Attendance,B0:7C:51:51:D6:23,-80
CEP105,9,SRL_24*7*365,50:3D:D1:40:FE:6F,-80
CEP105,9,DAIICT_STAFF,70:47:77:68:BE:60,-81
CEP105,9,DAIICT_Student,70:47:77:68:BE:61,-81
CEP105,9,DA_Public,70:47:77:68:BE:62,-81
CEP105,9,DAIICT_STAFF,78:9F:6A:7B:DC:A0,-81
CEP105,9,Attendance,70:47:77:68:BE:63,-82
CEP105,9,DAIICT_Student,78:9F:6A:7B:DC:A1,-82
CEP105,9,DA_Public,78:9F:6A:7B:DC:A2,-82
CEP105,9,Attendance,78:9F:6A:7B:DC:A3,-82
CEP105,9,ESP_8A3238,36:94:54:8A:32:38,-83
CEP105,9,ESP_9453FB,36:94:54:94:53:FB,-85
CEP105,9,ESP_6A8C22,52:02:91:6A:8C:22,-85
CEP105,9,Galaxy A35 5G 73D6,FA:62:BB:15:48:66,-87
CEP105,9,Attendance,C8:A6:08:45:29:D3,-87
CEP105,9,DA_Public,C8:A6:08:45:29:D2,-87
CEP105,9,HP-Print-79-LaserJet Pro M202dw,4C:D5:77:21:21:79,-88
CEP105,9,DAIICT_Student,C8:A6:08:45:29:D1,-88
CEP105,9,DAIICT_STAFF,C8:A6:08:45:29:D0,-88
CEP105,9,ESP_945422,36:94:54:94:54:22,-89
CEP105,10,DAIICT_STAFF,34:15:93:5C:E7:90,-49
CEP105,10,DA_Public,34:15:93:5C:E7:92,-49
CEP105,10,Attendance,34:15:93:5C:E7:93,-49
CEP105,10,DAIICT_Student,34:15:93:5C:E7:91,-49
CEP105,10,DAIICT_STAFF,70:47:77:68:BE:60,-81
CEP105,10,DAIICT_Student,70:47:77:68:BE:61,-81
CEP105,10,DA_Public,70:47:77:68:BE:62,-81
CEP105,10,Attendance,70:47:77:68:BE:63,-81
CEP105,10,DAIICT_Student,C8:A6:08:45:29:D1,-81
CEP105,10,DAIICT_Student,B0:7C:51:51:D6:21,-82
CEP105,10,Attendance,B0:7C:51:51:D6:23,-82
CEP105,10,DAIICT_STAFF,C8:A6:08:45:29:D0,-82
CEP105,10,DA_Public,C8:A6:08:45:29:D2,-82
CEP105,10,Attendance,C8:A6:08:45:29:D3,-82
CEP105,10,Galaxy A35 5G 73D6,FA:62:BB:15:48:66,-83
CEP105,10,ESP_6A8C22,52:02:91:6A:8C:22,-84
CEP105,10,DAIICT_STAFF,78:9F:6A:7B:DC:A0,-84
CEP105,10,DAIICT_Student,78:9F:6A:7B:DC:A1,-84
CEP105,10,Attendance,78:9F:6A:7B:DC:A3,-84
CEP105,10,DA_Public,78:9F:6A:7B:DC:A2,-85
CEP105,10,ESP_8A3238,36:94:54:8A:32:38,-86
CEP105,10,ESP_945422,36:94:54:94:54:22,-87
CEP105,10,ESP_9453FB,36:94:54:94:53:FB,-87
CEP105,10,HP-Print-79-LaserJet Pro M202dw,4C:D5:77:21:21:79,-89
CEP105,11,DAIICT_STAFF,34:15:93:5C:E7:90,-49
CEP105,11,Attendance,34:15:93:5C:E7:93,-49
CEP105,11,DAIICT_Student,34:15:93:5C:E7:91,-50
CEP105,11,DA_Public,34:15:93:5C:E7:92,-50
CEP105,11,ESP_9453FB,36:94:54:94:53:FB,-82
CEP105,11,ESP_6A8C22,52:02:91:6A:8C:22,-83
CEP105,11,DAIICT_STAFF,70:47:77:68:BE:60,-83
CEP105,11,DAIICT_Student,70:47:77:68:BE:61,-83
CEP105,11,Attendance,70:47:77:68:BE:63,-83
CEP105,11,DA_Public,70:47:77:68:BE:62,-83
CEP105,11,SRL_24*7*365,50:3D:D1:40:FE:6F,-83
CEP105,11,HP-Print-79-LaserJet Pro M202dw,4C:D5:77:21:21:79,-84
CEP105,11,ESP_8A3238,36:94:54:8A:32:38,-85
CEP105,11,DAIICT_STAFF,C8:A6:08:45:29:D0,-85
CEP105,11,DA_Public,C8:A6:08:45:29:D2,-85
CEP105,11,Attendance,C8:A6:08:45:29:D3,-85
CEP105,11,ESP_945422,36:94:54:94:54:22,-86
CEP105,11,DAIICT_Student,C8:A6:08:45:29:D1,-86
CEP105,11,Galaxy A35 5G 73D6,FA:62:BB:15:48:66,-87
CEP105,11,DAIICT_STAFF,78:9F:6A:7B:DC:A0,-88
CEP105,11,DAIICT_Student,78:9F:6A:7B:DC:A1,-88
CEP105,11,DA_Public,78:9F:6A:7B:DC:A2,-88
CEP105,11,Attendance,78:9F:6A:7B:DC:A3,-88
CEP105,12,Attendance,34:15:93:5C:E7:93,-61
CEP105,12,DAIICT_Student,34:15:93:5C:E7:91,-62
CEP105,12,DA_Public,34:15:93:5C:E7:92,-62
CEP105,12,DAIICT_STAFF,34:15:93:5C:E7:90,-63
CEP105,12,Attendance,B0:7C:51:51:D6:23,-74
CEP105,12,DAIICT_STAFF,B0:7C:51:51:D6:20,-75
CEP105,12,DA_Public,B0:7C:51:51:D6:22,-75
CEP105,12,DAIICT_Student,B0:7C:51:51:D6:21,-76
CEP105,12,DAIICT_Student,C8:A6:08:45:29:D1,-76
CEP105,12,DAIICT_STAFF,C8:A6:08:45:29:D0,-77
CEP105,12,DA_Public,C8:A6:08:45:29:D2,-77
CEP105,12,Attendance,C8:A6:08:45:29:D3,-77
CEP105,12,SRL_24*7*365,50:3D:D1:40:FE:6F,-82
CEP105,12,Attendance,78:9F:6A:7B:DC:A3,-86
CEP105,12,DAIICT_STAFF,78:9F:6A:7B:DC:A0,-87
CEP105,12,DA_Public,78:9F:6A:7B:DC:A2,-87
CEP105,12,ESP_6A8C22,52:02:91:6A:8C:22,-88
CEP105,12,c2slab.daiict.ac.in,1C:CE:51:7B:33:17,-89
CEP105,12,Attendance,70:47:77:68:BE:63,-89
CEP105,12,ESP_945422,36:94:54:94:54:22,-90
CEP105,12,ESP_9453FB,36:94:54:94:53:FB,-90
CEP105,13,Attendance,34:15:93:5C:E7:93,-60
CEP105,13,DAIICT_STAFF,34:15:93:5C:E7:90,-61
CEP105,13,DAIICT_Student,34:15:93:5C:E7:91,-61
CEP105,13,DA_Public,34:15:93:5C:E7:92,-61
CEP105,13,SRL_24*7*365,50:3D:D1:40:FE:6F,-68
CEP105,13,DAIICT_STAFF,B0:7C:51:51:D6:20,-78
CEP105,13,DAIICT_Student,B0:7C:51:51:D6:21,-78
CEP105,13,DA_Public,B0:7C:51:51:D6:22,-78
CEP105,13,Attendance,B0:7C:51:51:D6:23,-78
CEP105,13,DA_Public,78:9F:6A:7B:DC:A2,-81
CEP105,13,Attendance,78:9F:6A:7B:DC:A3,-81
CEP105,13,DAIICT_Student,78:9F:6A:7B:DC:A1,-81
CEP105,13,DAIICT_STAFF,78:9F:6A:7B:DC:A0,-81
CEP105,13,DAIICT_STAFF,C8:A6:08:45:29:D0,-86
CEP105,13,DA_Public,C8:A6:08:45:29:D2,-86
CEP105,13,Attendance,C8:A6:08:45:29:D3,-86
CEP105,13,DAIICT_Student,C8:A6:08:45:29:D1,-87
CEP105,13,AndroidAP_6912,96:C6:12:9B:E7:4D,-90
CEP105,13,ESP_9453FB,36:94:54:94:53:FB,-90
CEP105,14,Attendance,34:15:93:5C:E7:93,-60
CEP105,14,DAIICT_STAFF,34:15:93:5C:E7:90,-61
CEP105,14,DAIICT_Student,34:15:93:5C:E7:91,-61
CEP105,14,DA_Public,34:15:93:5C:E7:92,-61
CEP105,14,SRL_24*7*365,50:3D:D1:40:FE:6F,-79
CEP105,14,DAIICT_STAFF,B0:7C:51:51:D6:20,-80
CEP105,14,DAIICT_Student,B0:7C:51:51:D6:21,-80
CEP105,14,Attendance,B0:7C:51:51:D6:23,-80
CEP105,14,ESP_945422,36:94:54:94:54:22,-81
CEP105,14,ESP_9453FB,36:94:54:94:53:FB,-81
CEP105,14,ESP_8A3238,36:94:54:8A:32:38,-82
CEP105,14,DAIICT_Student,70:47:77:68:BE:61,-88
CEP105,14,Attendance,70:47:77:68:BE:63,-88
CEP105,14,DA_Public,78:9F:6A:7B:DC:A2,-88
CEP105,14,DAIICT_STAFF,78:9F:6A:7B:DC:A0,-89
CEP105,14,Attendance,78:9F:6A:7B:DC:A3,-89
CEP105,14,Attendance,C8:A6:08:45:29:D3,-90
CEP105,15,DAIICT_Student,34:15:93:5C:E7:91,-63
CEP105,15,DA_Public,34:15:93:5C:E7:92,-63
CEP105,15,Attendance,34:15:93:5C:E7:93,-63
CEP105,15,DAIICT_STAFF,34:15:93:5C:E7:90,-64
CEP105,15,ESP_9453FB,36:94:54:94:53:FB,-69
CEP105,15,DA_Public,B0:7C:51:51:D6:22,-71
CEP105,15,Attendance,B0:7C:51:51:D6:23,-71
CEP105,15,ESP_945422,36:94:54:94:54:22,-71
CEP105,15,DAIICT_STAFF,B0:7C:51:51:D6:20,-72
CEP105,15,DAIICT_Student,B0:7C:51:51:D6:21,-72
CEP105,15,ESP_6A8C22,52:02:91:6A:8C:22,-76
CEP105,15,DA_Public,C8:A6:08:45:29:D2,-78
CEP105,15,DAIICT_STAFF,70:47:77:68:BE:60,-79
CEP105,15,Attendance,70:47:77:68:BE:63,-79
CEP105,15,DAIICT_STAFF,C8:A6:08:45:29:D0,-79
CEP105,15,DAIICT_Student,C8:A6:08:45:29:D1,-79
CEP105,15,Attendance,C8:A6:08:45:29:D3,-79
CEP105,15,ESP_8A3238,36:94:54:8A:32:38,-80
CEP105,15,DAIICT_Student,70:47:77:68:BE:61,-80
CEP105,15,DA_Public,70:47:77:68:BE:62,-80
CEP105,15,SRL_24*7*365,50:3D:D1:40:FE:6F,-84
CEP105,15,c2slab.daiict.ac.in,1C:CE:51:7B:33:17,-86
CEP105,15,DA_Public,78:9F:6A:7B:DC:A2,-88
CEP105,15,Attendance,78:9F:6A:7B:DC:A3,-88
CEP105,15,Attendance,B0:7C:51:51:C7:A3,-89
CEP105,15,ASPIRE 8178,CA:E2:65:D2:84:80,-90
CEP105,16,Attendance,34:15:93:5C:E7:93,-59
CEP105,16,DAIICT_STAFF,34:15:93:5C:E7:90,-60
CEP105,16,DAIICT_Student,34:15:93:5C:E7:91,-60
CEP105,16,DA_Public,34:15:93:5C:E7:92,-60
CEP105,16,HP-Print-79-LaserJet Pro M202dw,4C:D5:77:21:21:79,-75
CEP105,16,ESP_9453FB,36:94:54:94:53:FB,-83
CEP105,16,DA_Public,78:9F:6A:7B:DC:A2,-83
CEP105,16,DAIICT_STAFF,78:9F:6A:7B:DC:A0,-84
CEP105,16,Attendance,78:9F:6A:7B:DC:A3,-84
CEP105,16,DAIICT_Student,78:9F:6A:7B:DC:A1,-84
CEP105,16,DA_Public,70:47:77:68:BE:62,-87
CEP105,16,Attendance,B0:7C:51:51:D6:23,-87
CEP105,16,DAIICT_STAFF,70:47:77:68:BE:60,-88
CEP105,16,ESP_945422,36:94:54:94:54:22,-88
CEP105,16,Attendance,70:47:77:68:BE:63,-89
CEP105,16,DAIICT_STAFF,B0:7C:51:51:D6:20,-90
CEP105,17,Attendance,34:15:93:5C:E7:93,-53
CEP105,17,DAIICT_STAFF,34:15:93:5C:E7:90,-54
CEP105,17,DAIICT_Student,34:15:93:5C:E7:91,-54
CEP105,17,DA_Public,34:15:93:5C:E7:92,-54
CEP105,17,DAIICT_Student,C8:A6:08:45:29:D1,-81
CEP105,17,Attendance,C8:A6:08:45:29:D3,-82
CEP105,17,DAIICT_STAFF,78:9F:6A:7B:DC:A0,-83
CEP105,17,DAIICT_STAFF,C8:A6:08:45:29:D0,-83
CEP105,17,DA_Public,C8:A6:08:45:29:D2,-83
CEP105,17,DAIICT_Student,78:9F:6A:7B:DC:A1,-83
CEP105,17,SRL_24*7*365,50:3D:D1:40:FE:6F,-84
CEP105,17,Attendance,78:9F:6A:7B:DC:A3,-84
CEP105,17,ESP_6A8C22,52:02:91:6A:8C:22,-87
CEP105,17,ESP_945422,36:94:54:94:54:22,-88
CEP105,17,DA_Public,70:47:77:68:BE:62,-89
CEP105,17,Attendance,B0:7C:51:51:C7:A3,-90
CEP105,17,Attendance,70:47:77:68:BE:63,-90
CEP105,18,DA_Public,34:15:93:5C:E7:92,-60
CEP105,18,Attendance,34:15:93:5C:E7:93,-60
CEP105,18,DAIICT_STAFF,34:15:93:5C:E7:90,-61
CEP105,18,DAIICT_Student,34:15:93:5C:E7:91,-61
CEP105,18,HP-Print-79-LaserJet Pro M202dw,4C:D5:77:21:21:79,-76
CEP105,18,DA_Public,78:9F:6A:7B:DC:A2,-77
CEP105,18,DAIICT_STAFF,78:9F:6A:7B:DC:A0,-78
CEP105,18,DAIICT_Student,78:9F:6A:7B:DC:A1,-78
CEP105,18,Attendance,78:9F:6A:7B:DC:A3,-78
CEP105,18,DA_Public,B0:7C:51:51:D6:22,-85
CEP105,18,SRL_24*7*365,50:3D:D1:40:FE:6F,-85
CEP105,18,Attendance,C8:A6:08:45:29:D3,-85
CEP105,18,Attendance,B0:7C:51:51:D6:23,-86
CEP105,18,DAIICT_STAFF,C8:A6:08:45:29:D0,-86
CEP105,18,DAIICT_Student,C8:A6:08:45:29:D1,-86
CEP105,19,Attendance,34:15:93:5C:E7:93,-49
CEP105,19,DAIICT_STAFF,34:15:93:5C:E7:90,-50
CEP105,19,DAIICT_Student,34:15:93:5C:E7:91,-50
CEP105,19,DA_Public,34:15:93:5C:E7:92,-50
CEP105,19,DAIICT_STAFF,78:9F:6A:7B:DC:A0,-75
CEP105,19,DAIICT_Student,78:9F:6A:7B:DC:A1,-75
CEP105,19,Attendance,78:9F:6A:7B:DC:A3,-75
CEP105,19,DAIICT_Student,B0:7C:51:51:D6:21,-76
CEP105,19,DA_Public,78:9F:6A:7B:DC:A2,-76
CEP105,19,DAIICT_STAFF,B0:7C:51:51:D6:20,-77
CEP105,19,DA_Public,B0:7C:51:51:D6:22,-77
CEP105,19,Attendance,B0:7C:51:51:D6:23,-77
CEP105,19,SRL_24*7*365,50:3D:D1:40:FE:6F,-79
CEP105,19,HP-Print-79-LaserJet Pro M202dw,4C:D5:77:21:21:79,-82
CEP105,19,DAIICT_STAFF,70:47:77:68:BE:60,-83
CEP105,19,DAIICT_Student,70:47:77:68:BE:61,-83
CEP105,19,DA_Public,70:47:77:68:BE:62,-84
CEP105,19,Attendance,70:47:77:68:BE:63,-84
CEP105,19,DAIICT_STAFF,C8:A6:08:45:29:D0,-85
CEP105,19,DA_Public,C8:A6:08:45:29:D2,-85
CEP105,19,DAIICT_Student,C8:A6:08:45:29:D1,-85
CEP105,19,Attendance,C8:A6:08:45:29:D3,-85
CEP105,19,ESP_9453FB,36:94:54:94:53:FB,-87
CEP105,19,ESP_6A8C22,52:02:91:6A:8C:22,-88
CEP105,19,ESP_8A3238,36:94:54:8A:32:38,-89
CEP105,19,ESP_945422,36:94:54:94:54:22,-89
CEP105,19,c2slab.daiict.ac.in,1C:CE:51:7B:33:17,-90
CEP105,20,Attendance,34:15:93:5C:E7:93,-50
CEP105,20,DA_Public,34:15:93:5C:E7:92,-51
CEP105,20,DAIICT_STAFF,34:15:93:5C:E7:90,-53
CEP105,20,DAIICT_Student,34:15:93:5C:E7:91,-53
CEP105,20,DAIICT_Student,B0:7C:51:51:D6:21,-75
CEP105,20,DA_Public,B0:7C:51:51:D6:22,-75
CEP105,20,Attendance,B0:7C:51:51:D6:23,-75
CEP105,20,DAIICT_STAFF,B0:7C:51:51:D6:20,-75
CEP105,20,DAIICT_Student,C8:A6:08:45:29:D1,-79
CEP105,20,DAIICT_STAFF,C8:A6:08:45:29:D0,-80
CEP105,20,DA_Public,C8:A6:08:45:29:D2,-80
CEP105,20,c2slab.daiict.ac.in,1C:CE:51:7B:33:17,-81
CEP105,20,ESP_945422,36:94:54:94:54:22,-81
CEP105,20,Attendance,C8:A6:08:45:29:D3,-81
CEP105,20,DA_Public,70:47:77:68:BE:62,-82
CEP105,20,DAIICT_STAFF,78:9F:6A:7B:DC:A0,-82
CEP105,20,DAIICT_Student,70:47:77:68:BE:61,-83
CEP105,20,Attendance,70:47:77:68:BE:63,-83
CEP105,20,DAIICT_Student,78:9F:6A:7B:DC:A1,-83
CEP105,20,DA_Public,78:9F:6A:7B:DC:A2,-83
CEP105,20,Attendance,78:9F:6A:7B:DC:A3,-83
CEP105,20,ESP_9453FB,36:94:54:94:53:FB,-84
CEP105,20,ESP_6A8C22,52:02:91:6A:8C:22,-84
CEP105,20,Galaxy A35 5G 73D6,FA:62:BB:15:48:66,-87
CEP105,20,HP-Print-79-LaserJet Pro M202dw,4C:D5:77:21:21:79,-88
CEP105,20,SRL_24*7*365,50:3D:D1:40:FE:6F,-88
CEP105,21,Attendance,34:15:93:5C:E7:93,-53
CEP105,21,DAIICT_Student,34:15:93:5C:E7:91,-55
CEP105,21,DA_Public,34:15:93:5C:E7:92,-55
CEP105,21,DAIICT_STAFF,34:15:93:5C:E7:90,-56
CEP105,21,DAIICT_STAFF,B0:7C:51:51:D6:20,-74
CEP105,21,DAIICT_Student,B0:7C:51:51:D6:21,-75
CEP105,21,DA_Public,B0:7C:51:51:D6:22,-75
CEP105,21,Attendance,B0:7C:51:51:D6:23,-75
CEP105,21,SRL_24*7*365,50:3D:D1:40:FE:6F,-78
CEP105,21,DAIICT_Student,C8:A6:08:45:29:D1,-79
CEP105,21,DA_Public,C8:A6:08:45:29:D2,-79
CEP105,21,Attendance,C8:A6:08:45:29:D3,-79
CEP105,21,DAIICT_STAFF,C8:A6:08:45:29:D0,-80
CEP105,21,Attendance,78:9F:6A:7B:DC:A3,-80
CEP105,21,DAIICT_STAFF,78:9F:6A:7B:DC:A0,-81
CEP105,21,DAIICT_Student,78:9F:6A:7B:DC:A1,-81
CEP105,21,DA_Public,78:9F:6A:7B:DC:A2,-81
CEP105,21,ESP_8A3238,36:94:54:8A:32:38,-87
CEP105,21,c2slab.daiict.ac.in,1C:CE:51:7B:33:17,-88
CEP105,21,ESP_945422,36:94:54:94:54:22,-88
CEP105,21,HP-Print-79-LaserJet Pro M202dw,4C:D5:77:21:21:79,-89
CEP105,21,ESP_9453FB,36:94:54:94:53:FB,-89
CEP104,1,Attendance,34:15:93:5C:E7:93,-64
CEP104,1,DA_Public,34:15:93:5C:E7:92,-65
CEP104,1,DAIICT_STAFF,34:15:93:5C:E7:90,-65
CEP104,1,DAIICT_Student,34:15:93:5C:E7:91,-77
CEP104,1,DAIICT_STAFF,B0:7C:51:51:D6:20,-80
CEP104,1,DAIICT_Student,B0:7C:51:51:D6:21,-80
CEP104,1,DA_Public,B0:7C:51:51:D6:22,-80
CEP104,1,Attendance,B0:7C:51:51:D6:23,-80
CEP104,1,ESP_9453FB,36:94:54:94:53:FB,-85
CEP104,1,DA_Public,70:47:77:68:BE:62,-85
